"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"285876551290073088","","","","","2012-12-31 22:34:15 +0000","web","Under-the-lip pimple arrived just in time for the New Year's Day pic."
"285805364581126144","","","","","2012-12-31 17:51:23 +0000","web","absolutely made me teary. http://t.co/iiTRvD7h","http://www.nytimes.com/video/2012/12/28/magazine/100000001970456/an-illustrated-talk-with-maurice-sendak.html?smid=pl-share"
"285801805596729344","","","","","2012-12-31 17:37:15 +0000","web","Didn't plan on it, but quit smoking this year. Happy New Year you guys."
"285791366984908800","","","","","2012-12-31 16:55:46 +0000","web","http://t.co/96lhYAfG","http://worrydream.com/media/desktop_life.jpg"
"285408043712249856","","","285404370235961344","115710058","2012-12-30 15:32:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NPRinskeep: Having examined the bin Ladens &amp; Exxon, Steve Coll turns to Dan Snyder &amp; Jerry Jones http://t.co/JOmKnnt9","http://nyr.kr/WSLIlQ"
"283670028157595650","283588190781198338","110772462","","","2012-12-25 20:26:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@s3achan merry xmas to you too!"
"283658070184296449","","","","","2012-12-25 19:38:48 +0000","web","Snow on christmas, can't beat that! Merry Christmas!"
"281141263741382659","281132861376036864","110772462","","","2012-12-18 20:57:55 +0000","web","@s3achan java should be able to handle it. :)"
"281130493045522432","281122202349350912","110772462","","","2012-12-18 20:15:07 +0000","web","@s3achan hmm.. there're both similar but it depends on what platform you're building on... I'd say java tho (more free + platform choices).."
"281068347993509888","280675498047180800","110772462","","","2012-12-18 16:08:10 +0000","web","@s3achan yes I have but haven't tried it out... I'll check it out thx."
"280066830314389505","","","280060862633504768","326255267","2012-12-15 21:48:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BuzzFeedAndrew: The media got wrong: Name, NJ death, missing gf, mother's job at school, earlier altercation, location of rifle, FB  ..."
"279460755135410177","","","279451093254160385","17004618","2012-12-14 05:40:10 +0000","web","RT @NickKristof: A Nepali girl is set on fire for refusing to get married: http://t.co/YmyEXFUs That's why we need to stop child marriage!","http://gordonandsarahbrown.com/2012/12/a-new-years-resolution-for-2013-end-child-marriage/"
"279425643148615680","","","","","2012-12-14 03:20:39 +0000","web","Android Malware Creeps Into Cellphone Bills http://t.co/irBDc10e","http://bits.blogs.nytimes.com/2012/12/13/lookout-toll-fraud/?hp&"
"279419837854412800","","","279417966129455104","41814169","2012-12-14 02:57:35 +0000","web","RT @FareedZakaria: In 1988, America was #1 in ""where to be born"" list. Now it is joint 16th. http://t.co/OMWv3iNo","http://ow.ly/g5sKR"
"279323612673097728","","","","","2012-12-13 20:35:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stumpwm with gnome-panel looking pretty good!"
"279206829186244608","","","","","2012-12-13 12:51:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So @harilo accepts bitcoin now... pretty rad!"
"278993672018747394","278950478484758528","15100685","","","2012-12-12 22:44:09 +0000","web","@prasincs never heard of that, I'll check it out."
"278930457750536193","","","","","2012-12-12 18:32:58 +0000","web","(let ((let '`(let ((let ',let))
                 ,let)))
    `(let ((let ',let)) ,let)) #quine"
"278920208587055105","278733535265824768","15100685","","","2012-12-12 17:52:14 +0000","web","@prasincs do you use it on a laptop? I can't use it 'coz it won't suspend/resume and doesn't have a battery indicator..."
"278717142071926784","","","278710919259889665","10057582","2012-12-12 04:25:19 +0000","web","RT @krupali: RIP #RaviShankar the sitar maestro, age 92.  http://t.co/9obyl9E3","http://www.thehindu.com/arts/music/sitar-maestro-ravi-shankar-passes-away/article4190878.ece"
"278665451737849857","","","","","2012-12-12 00:59:55 +0000","web","Messi 86 goals http://t.co/YLCTDP4P","http://www.youtube.com/watch?v=vZd2hqfMOPc"
"278012242262376448","","","","","2012-12-10 05:44:18 +0000","web","This book is almost free http://t.co/3CBs6hlT","http://letoverlambda.com/index.cl/toc"
"277977873250398210","","","","","2012-12-10 03:27:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Exchanged my iphone 4 for an artix 2. So much fun."
"277850871260393472","","","277844747740147713","17004618","2012-12-09 19:03:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NickKristof: Chinese in my last tweet ???? is from reformist slogan: ""seek truth from facts."" Evidence, not ideology! http://t.co/uC ..."
"277814644482138113","","","","","2012-12-09 16:39:07 +0000","web","Not big into self-help books but this is pretty good. http://t.co/kwY75aYm","http://www.amazon.com/The-Antidote-Happiness-Positive-ebook/dp/B0080K3G4O/ref=sr_1_2?ie=UTF8&qid=1355071093&sr=8-2&keywords=antidote+happiness+for+people+who+can%27t+stand+positive+thinking"
"277099601398464512","","","","","2012-12-07 17:17:47 +0000","web","well ... lisper have already created a google+ community .... all 48 of them are there... (including me)..."
"277092492376154112","276945540858642433","63074926","","","2012-12-07 16:49:32 +0000","web","@gaumire @zaurav yeah... get that!"
"276901309385416704","276900792697503744","63074926","","","2012-12-07 04:09:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gaumire off brand chargers for the iphone are pretty cheap. Wouldn't recommend for the mac though."
"276867732568412160","276850091866861568","310391108","","","2012-12-07 01:56:26 +0000","web","@irunmywebsite @RaphaelJS ok, will do."
"276841151292657666","276840068931543041","310391108","","","2012-12-07 00:10:48 +0000","web","@irunmywebsite thanks.. I actually used your website to try and display the images as svg but it didn't work out ..heh https://t.co/jVTb6LQL","https://github.com/alokthapa/raphaelcards"
"276840531705868290","","","","","2012-12-07 00:08:20 +0000","web","Super excited to head out to the #oddfuturedallas concert tonight organized by @coffeemusicub!"
"276817215716745218","276801708515028992","12474212","","","2012-12-06 22:35:41 +0000","web","@hexmanshu thanks!"
"276764514005966849","","","","","2012-12-06 19:06:16 +0000","web","http://t.co/y3zdtcnC","http://www.youtube.com/watch?v=y7BOr-h95FE"
"276755504699686912","276754266943782912","110772462","","","2012-12-06 18:30:28 +0000","web","@s3achan thanks!"
"276745441339637760","","","","","2012-12-06 17:50:29 +0000","web","good jazz improv stuff here http://t.co/obMvxwYs","http://www.jazclass.aust.com/im1.htm"
"276740717412487168","","","","","2012-12-06 17:31:43 +0000","web","It doesn't do anything but try rearranging the cards, dragging it to the top and on the stack ... made using raphaeljs and coffeescript."
"276739744313004033","","","","","2012-12-06 17:27:51 +0000","web","Hey guys, I've been working on this marriage game thingy ... how does it look? http://t.co/MtjmstWQ cc @zaurav @hexmanshu","http://bit.ly/UpT8rj"
"276736803191541760","","","276695372129247232","14204623","2012-12-06 17:16:10 +0000","web","RT @moonpolysoft: http://t.co/NpsFqXzU","http://www.staggeringbeauty.com/"
"276731813421006850","276695795967856640","15100685","","","2012-12-06 16:56:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@prasincs sucks man, I heard the SSD also runs slower if you order via USPS."
"276558013530243072","","","","","2012-12-06 05:25:43 +0000","web","""Mr. McAfee, 67 ..... Accompanied by his 20-year-old Belizean girlfriend, Samantha Venagas"" ?_? ....http://t.co/dVYnFe7M","http://www.nytimes.com/2012/12/06/business/mcafee-antivirus-software-pioneer-arrested-in-guatemala-city.html?partner=rss&emc=rss&smid=tw-nytimes&_r=0"
"276555923844120576","276545332236677120","110772462","","","2012-12-06 05:17:25 +0000","web","@s3achan  perfect right now! :-)"
"276536782374436864","","","","","2012-12-06 04:01:21 +0000","web","So when is winter coming again??"
"276520931134951424","276516582765764609","18140054","","","2012-12-06 02:58:22 +0000","web","@sandesht never heard that one before... sounds good!"
"276502274543587328","276465178692972545","15100685","","","2012-12-06 01:44:14 +0000","web","@prasincs for non-techies ... it's gonna be a while :)"
"276379020185198592","","","","","2012-12-05 17:34:27 +0000","web","""musterbation"""
"276376162744274944","","","276374979438854144","63485337","2012-12-05 17:23:06 +0000","web","RT @notch: Why are we all so wrong and opinionated, intertweets?"
"276376019756281859","","","276375618353000448","1235521","2012-12-05 17:22:32 +0000","web","RT @timbray: Awwww, Dave Brubeck died. Seemed like he?d go on forever. Context: http://t.co/wJRjXaep","http://goo.gl/DJ4dw"
"276373516302049280","","","276372435736068098","21017613","2012-12-05 17:12:35 +0000","web","RT @Kirkthurmond: Click, watch, laugh, sing, dance, and then SHARE!! New Video!... http://t.co/XPKQUrCt","http://fb.me/1U5MXvQyS"
"276358590573461504","276208106655080450","15100685","","","2012-12-05 16:13:17 +0000","web","@prasincs .. or sth you can browse the internet and do other stuff if you needed too? That's not how I think but how they think."
"276358174469128192","276208106655080450","15100685","","","2012-12-05 16:11:37 +0000","web","@prasincs but still... would you rather have sth that can you can just browse the internet with ..."
"276357881870286848","276208378882174976","15100685","","","2012-12-05 16:10:28 +0000","web","@prasincs I installed Linux Mint on my friend's laptop... she was not happy :-/ .... FUD I think"
"276200681273188352","276198552064102400","15100685","","","2012-12-05 05:45:48 +0000","web","@prasincs lot's of people need to use Photoshop, AutoCAD and stuff. Also nvidia."
"276155943031566336","","","","","2012-12-05 02:48:02 +0000","web","Fresh Guacamole http://t.co/80jKk8iW","http://www.youtube.com/watch?v=FQMO6vjmkyI&feature=g-all-f&context=G25f9834FAAAAAAAAAAA"
"276130988537552896","","","","","2012-12-05 01:08:52 +0000","web","(s/writer/programmer)"
"276130973060583424","","","","","2012-12-05 01:08:48 +0000","web","The Art of Being Still http://t.co/1FU6y52C","http://opinionator.blogs.nytimes.com/2012/12/01/the-art-of-being-still/?hp"
"275991006862794753","","","275989723904880640","14097812","2012-12-04 15:52:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sanjayraj: #OddFutureDallas on #97.9 Blog site http://t.co/mn4z9lVp","http://thebeatdfw.com/2059668/hometown-love-coffee-music-hub-bringing-big-acts-to-the-city/"
"275252357502222337","","","275239165245939713","489384119","2012-12-02 14:57:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Sbasnyet: Abt 3,000 #Nepalis r trafficked into India &amp; Gulf annually. Every month 100s r internally trafficked into d growin sex ..."
